lemma,pos,freq,zipf
wealthy,ADJ,10,3.8598207876624206
politician,NOUN,10,3.8598207876624206
learn,NOUN,10,3.8598207876624206
lynch,NOUN,10,3.8598207876624206
douglas,NOUN,10,3.8598207876624206
maker,NOUN,10,3.8598207876624206
magnum,NOUN,10,3.8598207876624206
langley,NOUN,10,3.8598207876624206
supervisor,NOUN,10,3.8598207876624206
x-ray,ADJ,10,3.8598207876624206
ounce,NOUN,10,3.8598207876624206
jab,NOUN,10,3.8598207876624206
cease,NOUN,10,3.8598207876624206
constantly,ADV,10,3.8598207876624206
paige,NOUN,10,3.8598207876624206
manor,NOUN,10,3.8598207876624206
racket,NOUN,10,3.8598207876624206
riley,NOUN,10,3.8598207876624206
daylight,NOUN,10,3.8598207876624206
tha�s,NOUN,10,3.8598207876624206
niece,NOUN,10,3.8598207876624206
cough,VERB,10,3.8598207876624206
nowadays,NOUN,10,3.8598207876624206
prestigious,ADJ,10,3.8598207876624206
jaw,NOUN,10,3.8598207876624206
perimeter,NOUN,10,3.8598207876624206
circuit,NOUN,10,3.8598207876624206
color,VERB,10,3.8598207876624206
cartoon,NOUN,10,3.8598207876624206
reed,NOUN,10,3.8598207876624206
tibet,NOUN,10,3.8598207876624206
businessman,NOUN,10,3.8598207876624206
hey,ADV,10,3.8598207876624206
sickness,NOUN,10,3.8598207876624206
discharge,VERB,10,3.8598207876624206
chemistry,NOUN,10,3.8598207876624206
harsh,ADJ,10,3.8598207876624206
phantom,NOUN,10,3.8598207876624206
psycho,NOUN,10,3.8598207876624206
golly,ADV,10,3.8598207876624206
edward,ADV,10,3.8598207876624206
arrow,NOUN,10,3.8598207876624206
nothin,NOUN,10,3.8598207876624206
jill,NOUN,10,3.8598207876624206
biscuit,NOUN,10,3.8598207876624206
companion,NOUN,10,3.8598207876624206
lease,NOUN,10,3.8598207876624206
drain,NOUN,10,3.8598207876624206
korea,NOUN,10,3.8598207876624206
august,NOUN,10,3.8598207876624206
abortion,NOUN,10,3.8598207876624206
monkey,ADJ,10,3.8598207876624206
whitey,NOUN,10,3.8598207876624206
len,NOUN,10,3.8598207876624206
scramble,VERB,10,3.8598207876624206
flow,NOUN,10,3.8598207876624206
we�ll,NOUN,10,3.8598207876624206
praise,VERB,10,3.8598207876624206
dreadful,ADJ,10,3.8598207876624206
lunch,VERB,10,3.8598207876624206
mandy,NOUN,10,3.8598207876624206
employ,VERB,10,3.8598207876624206
cake,VERB,10,3.8598207876624206
cheryl,NOUN,10,3.8598207876624206
jr.,NOUN,10,3.8598207876624206
madison,NOUN,10,3.8598207876624206
salute,NOUN,10,3.8598207876624206
deline,NOUN,10,3.8598207876624206
doesn�t,VERB,10,3.8598207876624206
consume,VERB,10,3.8598207876624206
assistance,NOUN,10,3.8598207876624206
runner,NOUN,10,3.8598207876624206
wan,ADV,10,3.8598207876624206
specially,ADV,10,3.8598207876624206
lying,NOUN,10,3.8598207876624206
injure,VERB,10,3.8598207876624206
publisher,NOUN,10,3.8598207876624206
potential,NOUN,10,3.8598207876624206
employer,NOUN,10,3.8598207876624206
remarkable,ADJ,10,3.8598207876624206
dick,VERB,10,3.8598207876624206
tess,NOUN,10,3.8598207876624206
f,VERB,10,3.8598207876624206
homeless,NOUN,10,3.8598207876624206
casual,ADJ,10,3.8598207876624206
kidnapper,NOUN,10,3.8598207876624206
swan,NOUN,10,3.8598207876624206
deadline,NOUN,10,3.8598207876624206
balcony,NOUN,10,3.8598207876624206
net,ADJ,10,3.8598207876624206
rhythm,NOUN,10,3.8598207876624206
bingo,NOUN,10,3.8598207876624206
bella,NOUN,10,3.8598207876624206
list,VERB,10,3.8598207876624206
notify,VERB,10,3.8598207876624206
digital,ADJ,10,3.8598207876624206
registration,NOUN,10,3.8598207876624206
happily,ADV,10,3.8598207876624206
december,NOUN,10,3.8598207876624206
st.,ADJ,10,3.8598207876624206
doyle,NOUN,10,3.8598207876624206
banner,NOUN,10,3.8598207876624206
o,ADJ,10,3.8598207876624206
mimi,NOUN,10,3.8598207876624206
bonus,NOUN,10,3.8598207876624206
individual,ADJ,10,3.8598207876624206
rig,VERB,10,3.8598207876624206
guest,ADJ,10,3.8598207876624206
strangle,VERB,10,3.8598207876624206
anyhow,NOUN,10,3.8598207876624206
perspective,NOUN,10,3.8598207876624206
embarrassed,ADJ,10,3.8598207876624206
oh,PRON,10,3.8598207876624206
heard,ADJ,10,3.8598207876624206
monroe,NOUN,10,3.8598207876624206
tricky,ADJ,10,3.8598207876624206
s�,NOUN,10,3.8598207876624206
continue,NOUN,10,3.8598207876624206
fountain,NOUN,10,3.8598207876624206
convenient,ADJ,10,3.8598207876624206
quick,VERB,10,3.8598207876624206
denise,NOUN,10,3.8598207876624206
remains,NOUN,10,3.8598207876624206
graham,NOUN,10,3.8598207876624206
horizon,NOUN,10,3.8598207876624206
observer,NOUN,10,3.8598207876624206
hockey,NOUN,10,3.8598207876624206
medic,NOUN,10,3.8598207876624206
groom,NOUN,10,3.8598207876624206
introduction,NOUN,10,3.8598207876624206
steer,VERB,10,3.8598207876624206
needle,ADJ,10,3.8598207876624206
liable,ADJ,10,3.8598207876624206
tickle,VERB,10,3.8598207876624206
melon,NOUN,10,3.8598207876624206
devote,VERB,10,3.8598207876624206
l.a.,ADJ,10,3.8598207876624206
smart,NOUN,10,3.8598207876624206
rail,NOUN,10,3.8598207876624206
tanya,NOUN,10,3.8598207876624206
stuart,NOUN,10,3.8598207876624206
tiffany,NOUN,10,3.8598207876624206
analyst,NOUN,10,3.8598207876624206
assassin,NOUN,10,3.8598207876624206
give,NOUN,10,3.8598207876624206
reflection,NOUN,10,3.8598207876624206
mommy,VERB,10,3.8598207876624206
thug,NOUN,10,3.8598207876624206
pale,ADJ,10,3.8598207876624206
percy,NOUN,10,3.8598207876624206
memorize,VERB,10,3.8598207876624206
ditch,VERB,10,3.8598207876624206
snake,VERB,10,3.8598207876624206
tequila,NOUN,10,3.8598207876624206
broadcast,VERB,10,3.8598207876624206
teach,NOUN,10,3.8598207876624206
mentality,NOUN,10,3.8598207876624206
aw,ADV,10,3.8598207876624206
bubble,ADJ,10,3.8598207876624206
down,ADJ,10,3.8598207876624206
colt,NOUN,10,3.8598207876624206
suspicion,NOUN,10,3.8598207876624206
ice,ADJ,10,3.8598207876624206
complication,NOUN,10,3.8598207876624206
breach,NOUN,10,3.8598207876624206
deep,ADV,10,3.8598207876624206
review,VERB,10,3.8598207876624206
'cause,PRT,10,3.8598207876624206
retired,ADJ,10,3.8598207876624206
cultural,ADJ,10,3.8598207876624206
wilderness,NOUN,10,3.8598207876624206
jerome,NOUN,10,3.8598207876624206
starter,NOUN,10,3.8598207876624206
encounter,VERB,10,3.8598207876624206
subway,NOUN,10,3.8598207876624206
holland,NOUN,10,3.8598207876624206
lt.,NOUN,10,3.8598207876624206
pierce,VERB,10,3.8598207876624206
colony,NOUN,10,3.8598207876624206
prescription,NOUN,10,3.8598207876624206
laughter,NOUN,10,3.8598207876624206
doom,VERB,10,3.8598207876624206
sid,NOUN,10,3.8598207876624206
doin,ADJ,10,3.8598207876624206
brittany,NOUN,10,3.8598207876624206
katherine,NOUN,10,3.8598207876624206
beaver,NOUN,10,3.8598207876624206
click,VERB,10,3.8598207876624206
inner,ADJ,10,3.8598207876624206
identical,ADJ,10,3.8598207876624206
notice,ADV,10,3.8598207876624206
state,VERB,10,3.8598207876624206
antique,NOUN,10,3.8598207876624206
wheat,NOUN,10,3.8598207876624206
associate,VERB,10,3.8598207876624206
approximately,ADV,10,3.8598207876624206
clothing,NOUN,10,3.8598207876624206
breathing,NOUN,10,3.8598207876624206
vomit,VERB,10,3.8598207876624206
bench,NOUN,10,3.8598207876624206
melvin,NOUN,10,3.8598207876624206
kent,NOUN,10,3.8598207876624206
booby,NOUN,10,3.8598207876624206
graduate,NOUN,10,3.8598207876624206
p.,NOUN,10,3.8598207876624206
leave,NOUN,10,3.8598207876624206
clamp,NOUN,10,3.8598207876624206
exclusive,ADJ,10,3.8598207876624206
draw,NOUN,10,3.8598207876624206
zero,NOUN,10,3.8598207876624206
dd,NOUN,10,3.8598207876624206
santa,VERB,10,3.8598207876624206
capacity,NOUN,10,3.8598207876624206
ambitious,ADJ,10,3.8598207876624206
mule,NOUN,10,3.8598207876624206
zach,NOUN,10,3.8598207876624206
devotion,NOUN,10,3.8598207876624206
ruin,NOUN,10,3.8598207876624206
bright,NOUN,10,3.8598207876624206
overnight,ADJ,10,3.8598207876624206
dolphin,NOUN,10,3.8598207876624206
lynette,NOUN,10,3.8598207876624206
republic,NOUN,10,3.8598207876624206
stretch,NOUN,10,3.8598207876624206
ding,VERB,10,3.8598207876624206
lance,NOUN,10,3.8598207876624206
grunt,VERB,10,3.8598207876624206
budget,NOUN,10,3.8598207876624206
footage,NOUN,10,3.8598207876624206
tease,VERB,10,3.8598207876624206
vineyard,NOUN,10,3.8598207876624206
brief,VERB,10,3.8598207876624206
brook,NOUN,10,3.8598207876624206
easter,NOUN,10,3.8598207876624206
eternity,NOUN,10,3.8598207876624206
cart,NOUN,10,3.8598207876624206
neutral,ADJ,10,3.8598207876624206
drift,VERB,10,3.8598207876624206
aisle,NOUN,10,3.8598207876624206
october,NOUN,10,3.8598207876624206
mug,NOUN,10,3.8598207876624206
dy,NOUN,10,3.8598207876624206
bolt,VERB,10,3.8598207876624206
brent,NOUN,10,3.8598207876624206
fraud,NOUN,10,3.8598207876624206
grey,NOUN,10,3.8598207876624206
explain,NOUN,10,3.8598207876624206
lemonade,NOUN,10,3.8598207876624206
germany,NOUN,10,3.8598207876624206
leap,NOUN,10,3.8598207876624206
miguel,NOUN,10,3.8598207876624206
eddie,VERB,10,3.8598207876624206
account,VERB,10,3.8598207876624206
robbie,NOUN,10,3.8598207876624206
tyre,NOUN,10,3.8598207876624206
static,ADJ,9,3.814063297101746
childhood,NOUN,9,3.814063297101746
montana,NOUN,9,3.814063297101746
ewing,VERB,9,3.814063297101746
stud,NOUN,9,3.814063297101746
toothbrush,NOUN,9,3.814063297101746
ari,VERB,9,3.814063297101746
watching,NOUN,9,3.814063297101746
eleanor,NOUN,9,3.814063297101746
instant,ADJ,9,3.814063297101746
peterson,NOUN,9,3.814063297101746
lighten,VERB,9,3.814063297101746
isolate,VERB,9,3.814063297101746
advanced,ADJ,9,3.814063297101746
iike,NOUN,9,3.814063297101746
illness,NOUN,9,3.814063297101746
scrap,VERB,9,3.814063297101746
adoption,NOUN,9,3.814063297101746
hopeless,ADJ,9,3.814063297101746
electrical,ADJ,9,3.814063297101746
butterfly,NOUN,9,3.814063297101746
rex,NOUN,9,3.814063297101746
crate,NOUN,9,3.814063297101746
formal,ADJ,9,3.814063297101746
alexander,NOUN,9,3.814063297101746
agnes,NOUN,9,3.814063297101746
mutual,ADJ,9,3.814063297101746
pimp,NOUN,9,3.814063297101746
'bout,ADP,9,3.814063297101746
knew,NOUN,9,3.814063297101746
spice,NOUN,9,3.814063297101746
panama,NOUN,9,3.814063297101746
toy,VERB,9,3.814063297101746
consumer,NOUN,9,3.814063297101746
february,ADJ,9,3.814063297101746
lnn,NOUN,9,3.814063297101746
skin,ADJ,9,3.814063297101746
charlie,ADJ,9,3.814063297101746
seattle,NOUN,9,3.814063297101746
fare,NOUN,9,3.814063297101746
lena,NOUN,9,3.814063297101746
cassidy,NOUN,9,3.814063297101746
j.,NOUN,9,3.814063297101746
hmm,VERB,9,3.814063297101746
inevitable,ADJ,9,3.814063297101746
terrified,ADJ,9,3.814063297101746
graf,NOUN,9,3.814063297101746
pro,X,9,3.814063297101746
happen,NOUN,9,3.814063297101746
rube,NOUN,9,3.814063297101746
tactical,ADJ,9,3.814063297101746
decency,NOUN,9,3.814063297101746
mug,VERB,9,3.814063297101746
narcotic,NOUN,9,3.814063297101746
prue,ADJ,9,3.814063297101746
kerry,NOUN,9,3.814063297101746
breakdown,NOUN,9,3.814063297101746
curfew,NOUN,9,3.814063297101746
easy,NOUN,9,3.814063297101746
legitimate,ADJ,9,3.814063297101746
herr,NOUN,9,3.814063297101746
thick,ADJ,9,3.814063297101746
pro,NOUN,9,3.814063297101746
strap,NOUN,9,3.814063297101746
depends,NOUN,9,3.814063297101746
heli,NOUN,9,3.814063297101746
phoenix,NOUN,9,3.814063297101746
lounge,NOUN,9,3.814063297101746
provoke,VERB,9,3.814063297101746
garcia,NOUN,9,3.814063297101746
stomp,VERB,9,3.814063297101746
kevin,VERB,9,3.814063297101746
intellectual,ADJ,9,3.814063297101746
latin,ADJ,9,3.814063297101746
cease,VERB,9,3.814063297101746
courageous,ADJ,9,3.814063297101746
hi,ADJ,9,3.814063297101746
carnival,NOUN,9,3.814063297101746
twisted,ADJ,9,3.814063297101746
demonstrate,VERB,9,3.814063297101746
allen,NOUN,9,3.814063297101746
bribe,VERB,9,3.814063297101746
alone,NOUN,9,3.814063297101746
england,VERB,9,3.814063297101746
collins,NOUN,9,3.814063297101746
immortality,NOUN,9,3.814063297101746
par,NOUN,9,3.814063297101746
traditional,ADJ,9,3.814063297101746
dom,NOUN,9,3.814063297101746
meant,NOUN,9,3.814063297101746
catholic,ADJ,9,3.814063297101746
jingle,NOUN,9,3.814063297101746
distant,ADJ,9,3.814063297101746
clip,VERB,9,3.814063297101746
morgan,ADJ,9,3.814063297101746
reject,VERB,9,3.814063297101746
postcard,NOUN,9,3.814063297101746
florida,NOUN,9,3.814063297101746
hawk,NOUN,9,3.814063297101746
awesome,NOUN,9,3.814063297101746
elsewhere,ADV,9,3.814063297101746
ghetto,NOUN,9,3.814063297101746
veronica,NOUN,9,3.814063297101746
max,VERB,9,3.814063297101746
charming,ADJ,9,3.814063297101746
register,VERB,9,3.814063297101746
cynical,ADJ,9,3.814063297101746
web,NOUN,9,3.814063297101746
spectacular,ADJ,9,3.814063297101746
sour,ADJ,9,3.814063297101746
mechanical,ADJ,9,3.814063297101746
selection,NOUN,9,3.814063297101746
outta,PRON,9,3.814063297101746
surgical,ADJ,9,3.814063297101746
hawkeye,NOUN,9,3.814063297101746
neat,NOUN,9,3.814063297101746
whoa,ADJ,9,3.814063297101746
double,ADV,9,3.814063297101746
comment,VERB,9,3.814063297101746
illegally,ADV,9,3.814063297101746
sloane,NOUN,9,3.814063297101746
beverly,ADJ,9,3.814063297101746
magnificent,ADJ,9,3.814063297101746
luke,VERB,9,3.814063297101746
exaggerate,VERB,9,3.814063297101746
lookout,NOUN,9,3.814063297101746
multiply,VERB,9,3.814063297101746
tin,NOUN,9,3.814063297101746
shelter,NOUN,9,3.814063297101746
transform,VERB,9,3.814063297101746
mommy,ADJ,9,3.814063297101746
reggie,NOUN,9,3.814063297101746
amy,VERB,9,3.814063297101746
metaphor,NOUN,9,3.814063297101746
explosive,NOUN,9,3.814063297101746
dewey,NOUN,9,3.814063297101746
sensation,NOUN,9,3.814063297101746
sonny,ADJ,9,3.814063297101746
amateur,NOUN,9,3.814063297101746
departure,NOUN,9,3.814063297101746
kiss,ADJ,9,3.814063297101746
loosen,VERB,9,3.814063297101746
perfume,NOUN,9,3.814063297101746
i�s,VERB,9,3.814063297101746
metro,NOUN,9,3.814063297101746
detain,VERB,9,3.814063297101746
elbow,NOUN,9,3.814063297101746
moe,NOUN,9,3.814063297101746
baggage,NOUN,9,3.814063297101746
unstable,ADJ,9,3.814063297101746
harley,NOUN,9,3.814063297101746
everyday,ADJ,9,3.814063297101746
cavalry,NOUN,9,3.814063297101746
ketchup,NOUN,9,3.814063297101746
premonition,NOUN,9,3.814063297101746
replacement,NOUN,9,3.814063297101746
practical,ADJ,9,3.814063297101746
brandon,NOUN,9,3.814063297101746
ya,PRON,9,3.814063297101746
congressman,NOUN,9,3.814063297101746
shrink,NOUN,9,3.814063297101746
selling,NOUN,9,3.814063297101746
jerry,ADJ,9,3.814063297101746
creepy,NOUN,9,3.814063297101746
sponge,NOUN,9,3.814063297101746
originally,ADV,9,3.814063297101746
foreigner,NOUN,9,3.814063297101746
ambush,VERB,9,3.814063297101746
shepherd,NOUN,9,3.814063297101746
church,VERB,9,3.814063297101746
n,ADJ,9,3.814063297101746
yelling,NOUN,9,3.814063297101746
screaming,NOUN,9,3.814063297101746
laboratory,NOUN,9,3.814063297101746
anniversary,ADJ,9,3.814063297101746
sufficient,ADJ,9,3.814063297101746
lookin,ADJ,9,3.814063297101746
smack,VERB,9,3.814063297101746
bristow,NOUN,9,3.814063297101746
tommy,VERB,9,3.814063297101746
rusty,ADJ,9,3.814063297101746
chin,NOUN,9,3.814063297101746
aim,NOUN,9,3.814063297101746
malibu,NOUN,9,3.814063297101746
motherfucking,NOUN,9,3.814063297101746
spaghetti,NOUN,9,3.814063297101746
specialty,NOUN,9,3.814063297101746
blackmail,VERB,9,3.814063297101746
sheep,NOUN,9,3.814063297101746
bargain,VERB,9,3.814063297101746
fianc�e,NOUN,9,3.814063297101746
agh,NOUN,9,3.814063297101746
leon,NOUN,9,3.814063297101746
boris,NOUN,9,3.814063297101746
defence,NOUN,9,3.814063297101746
dialogue,NOUN,9,3.814063297101746
o,VERB,9,3.814063297101746
no-one,NOUN,9,3.814063297101746
father,ADJ,9,3.814063297101746
obsession,NOUN,9,3.814063297101746
skin,VERB,9,3.814063297101746
brownie,NOUN,9,3.814063297101746
uncle,VERB,9,3.814063297101746
cast,NOUN,9,3.814063297101746
gypsy,NOUN,9,3.814063297101746
improve,VERB,9,3.814063297101746
immortal,ADJ,9,3.814063297101746
herd,NOUN,9,3.814063297101746
enter,NOUN,9,3.814063297101746
sooner,ADJ,9,3.814063297101746
annual,ADJ,9,3.814063297101746
spit,NOUN,9,3.814063297101746
eddie,ADJ,9,3.814063297101746
bulldog,NOUN,9,3.814063297101746
boyd,NOUN,9,3.814063297101746
yo,VERB,9,3.814063297101746
ohhh,NOUN,9,3.814063297101746
ex-husband,NOUN,9,3.814063297101746
sonny,NOUN,9,3.814063297101746
proceeding,NOUN,9,3.814063297101746
val,NOUN,9,3.814063297101746
dante,NOUN,9,3.814063297101746
theft,NOUN,9,3.814063297101746
geek,NOUN,9,3.814063297101746
jerk,VERB,9,3.814063297101746
critic,NOUN,9,3.814063297101746
objective,NOUN,9,3.814063297101746
taco,NOUN,9,3.814063297101746
natalie,NOUN,9,3.814063297101746
his/her,NOUN,9,3.814063297101746
misfortune,NOUN,9,3.814063297101746
stink,NOUN,9,3.814063297101746
cary,ADJ,9,3.814063297101746
favourite,NOUN,9,3.814063297101746
sarah,VERB,9,3.814063297101746
element,NOUN,9,3.814063297101746
wee,ADJ,9,3.814063297101746
furious,ADJ,9,3.814063297101746
porn,NOUN,9,3.814063297101746
georgia,NOUN,9,3.814063297101746
yearbook,NOUN,9,3.814063297101746
behaviour,NOUN,9,3.814063297101746
st,NOUN,9,3.814063297101746
hilarious,ADJ,9,3.814063297101746
scroll,NOUN,9,3.814063297101746
mercy,VERB,9,3.814063297101746
kong,ADJ,9,3.814063297101746
emotionally,ADV,9,3.814063297101746
yellow,NOUN,9,3.814063297101746
elvis,NOUN,9,3.814063297101746
reminder,NOUN,9,3.814063297101746
concentration,NOUN,9,3.814063297101746
belongs,NOUN,9,3.814063297101746
caf�,NOUN,9,3.814063297101746
loose,ADV,9,3.814063297101746
august,ADJ,9,3.814063297101746
insanity,NOUN,9,3.814063297101746
sdl,ADJ,9,3.814063297101746
bag,VERB,9,3.814063297101746
alarm,VERB,9,3.814063297101746
stephanie,NOUN,9,3.814063297101746
insult,NOUN,9,3.814063297101746
mother,ADV,9,3.814063297101746
harrison,NOUN,9,3.814063297101746
i.d,NOUN,9,3.814063297101746
grape,NOUN,9,3.814063297101746
.you,NOUN,9,3.814063297101746
claw,NOUN,9,3.814063297101746
bathtub,NOUN,9,3.814063297101746
martinez,NOUN,9,3.814063297101746
investigator,NOUN,9,3.814063297101746
mustache,NOUN,9,3.814063297101746
bye-bye,ADJ,9,3.814063297101746
ear,ADJ,9,3.814063297101746
bert,NOUN,9,3.814063297101746
violation,NOUN,9,3.814063297101746
altar,NOUN,9,3.814063297101746
mainly,ADV,9,3.814063297101746
shortcut,NOUN,9,3.814063297101746
oyster,NOUN,9,3.814063297101746
random,NOUN,9,3.814063297101746
ninth,ADJ,9,3.814063297101746
disposal,NOUN,9,3.814063297101746
george,ADJ,9,3.814063297101746
pumpkin,NOUN,9,3.814063297101746
nipple,NOUN,9,3.814063297101746
strongly,ADV,9,3.814063297101746
gag,NOUN,9,3.814063297101746
cheech,NOUN,9,3.814063297101746
fax,NOUN,9,3.814063297101746
theirs,NOUN,9,3.814063297101746
stress,VERB,9,3.814063297101746
mick,NOUN,9,3.814063297101746
gladly,ADV,9,3.814063297101746
yah,NOUN,9,3.814063297101746
firing,NOUN,9,3.814063297101746
convert,VERB,9,3.814063297101746
employment,NOUN,9,3.814063297101746
gathering,NOUN,9,3.814063297101746
dynamite,NOUN,9,3.814063297101746
fat,VERB,9,3.814063297101746
ill,ADJ,9,3.814063297101746
definition,NOUN,9,3.814063297101746
ella,NOUN,9,3.814063297101746
moonlight,NOUN,9,3.814063297101746
prototype,NOUN,9,3.814063297101746
forbid,VERB,9,3.814063297101746
relaxed,ADJ,9,3.814063297101746
laser,NOUN,9,3.814063297101746
torpedo,NOUN,9,3.814063297101746
paranoid,ADJ,9,3.814063297101746
strategy,NOUN,9,3.814063297101746
paranoid,NOUN,9,3.814063297101746
plug,NOUN,9,3.814063297101746
auntie,NOUN,9,3.814063297101746
humanity,NOUN,9,3.814063297101746
godfather,NOUN,9,3.814063297101746
davey,NOUN,9,3.814063297101746
scope,NOUN,9,3.814063297101746
nate,NOUN,9,3.814063297101746
louise,NOUN,9,3.814063297101746
